id,ctry,cit,reg,name,url,stat,date,prfs,lat,lon,prts,traf,avg,trgh,ipv6_avg,pch,updt,tc_rank,tw_rank,pc_rank,pr_rank,pw_rank,tr_rank,prts_url,q9,iata,regct
1889,"United Kingdom",Brighton,Europe,"IX Brighton",http://ixbrighton.com/,Active,20150000,0,50.82250,-0.13720,5,0,0,0,0.000000,No,0000-00-00,8,448,13,237,581,175,http://ixbrighton.com/members/,No,,387
2261,"United States",Orlando,"North America","DACS-IX South",https://www.dacs-ix.com/,Active,,,28.54151,-81.37414,0,0,0,0,0.000000,No,0000-00-00,53,448,106,121,686,65,https://www.dacs-ix.com/locations-and-participation,No,,254
1587,Mongolia,Ulaanbaatar,Asia-Pacific,"Mangolian Internet Exchange and Mangolian National Data Center",http://www.datacenter.gov.mn/,Active,0,0,47.90882,106.86346,5,0,0,0,0.000000,No,0000-00-00,1,448,1,122,581,85,,No,,253
2291,"United Arab Emirates",Eugene,Europe,"Willamette Internet Exchange",https://www.thewix.net/,Active,,,,,5,0,0,0,0.000000,No,0000-00-00,2,448,3,237,581,175,https://www.thewix.net/members/,No,,387
2185,"United States",Dallas,"North America",Dallas-IX,http://www.dallas-ix.net/,Active,20181000,,32.77000,-96.77000,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.dallas-ix.net/participants.html,No,,254
2214,Russia,Novokuznetsk,Europe,TN-IX.net,http://tn-ix.net,Active,,,,,3,0,0,0,0.000000,No,0000-00-00,25,448,33,254,642,175,http://tn-ix.net/members/,No,,387
2183,"United States",Charlotte,"North America",Charlotte-IX,http://www.charlotte-ix.net,Active,20181000,,35.19428,-80.82665,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.charlotte-ix.net/participants.html,No,,254
2218,Australia,Perth,Asia-Pacific,"Equinix Perth",https://ix.equinix.com/home/,Active,,,-31.93000,115.95000,3,0,0,0,0.000000,No,0000-00-00,19,448,23,136,642,85,,No,,253
2032,Netherlands,Amsterdam,Europe,"Equinix Amsterdam",https://ix.equinix.com/home/,Active,0,0,52.30000,4.77000,0,0,0,0,0.000000,No,0000-00-00,8,448,13,267,686,175,,No,,387
1721,"United States",Miami,"North America","Coresite - Any 2",https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange,Active,20130000,0,25.83000,-80.29000,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,https://www.coresite.com/solutions/interconnection/peering-exchanges/any2-internet-peering-exchange/any2-peering-participants,No,,254
1930,Timor-Leste,Dili,Asia-Pacific,"Timor-Leste Internet Exchange",,Active,20161109,0,-8.55690,125.56030,3,0,0,0,0.000000,No,0000-00-00,1,448,1,136,642,85,,No,,253
2048,Australia,Melbourne,Asia-Pacific,"Equinix Melbourne",https://ix.equinix.com/home/,Active,0,0,-37.82000,144.97000,0,0,0,0,0.000000,No,0000-00-00,19,448,25,144,686,85,,No,,253
1970,Argentina,"Rio Gallegos","Latin America","CABASE IXP RIO GALLEGOS",https://www.cabase.org.ar/ixp-rio-gallegos/,Active,20161115,0,-51.62643,-69.34179,3,0,0,0,0.000000,No,0000-00-00,12,448,27,97,642,75,https://www.cabase.org.ar/ixp-rio-gallegos/,No,,137
2229,Austria,Vienna,Europe,"Community-IX Vienna",https://www.community-ix.at/docs/about/,Active,,,48.20000,16.37000,3,0,0,0,0.000000,No,0000-00-00,4,448,6,254,642,175,https://www.community-ix.at/docs/peers/,No,,387
2036,Tanzania,Zanzibar,Africa,"Zanzibar Internet Exchange Point",,Active,20180528,0,-6.09990,39.10081,3,0,5500,889,0.000000,No,2020-09-09,5,448,5,52,642,52,http://tix.or.tz/zixp/peers.html,No,,82
2184,"United States",Honolulu,"North America",Aloha-IX,http://www.aloha-ix.net,Active,20161000,,21.30000,-157.83000,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.aloha-ix.net/participants.html,No,,254
2277,Liechtenstein,Balzers,Europe,"Virtual Internet Exchange Point",https://www.vixp.org,Active,,,,,0,0,0,0,0.000000,No,0000-00-00,2,448,2,267,686,175,,No,,387
1555,"United States",Chicago,"North America","Greater Chicago International Internet Exchange",https://consoleconnect.com/,Active,20121200,0,41.85000,-87.65000,2,0,0,0,0.000000,No,0000-00-00,53,448,104,119,675,65,,No,,254
1987,Russia,Moscow,Europe,W-IX,https://www.w-ix.ru/,Active,20081225,0,55.75000,37.60000,177,0,0,0,0.000000,No,2017-09-27,25,448,6,29,50,175,https://www.w-ix.ru/members/,No,,387
2275,"United Kingdom",Newcastle,Europe,"Newcastle Internet Exchange",https://www.ncl-ix.uk,Active,20201220,,,,1,0,0,0,0.000000,No,0000-00-00,8,448,15,265,683,175,https://www.ncl-ix.uk/about/members,No,,387
1876,"United States",Duluth,"North America","Twin Ports Internet Exchange",HTTP://www.tp-ix.net/,Active,20121101,0,46.78670,-92.10050,2,0,0,0,0.000000,No,0000-00-00,53,448,104,119,675,65,,No,,254
1805,Tunisia,Enfidha,Africa,"Enfidha Internet Exchange",,Active,20130000,99,36.13440,10.37935,2,0,0,0,0.000000,Yes,0000-00-00,2,448,2,54,675,52,,Yes,NBE,82
2201,China,"Hong Kong",Asia-Pacific,"iAdvantage Internet Exchange",https://www.iadvantage.net/index.php/locations/mega-i,Active,,,22.33000,114.18000,202,0,0,0,0.000000,No,0000-00-00,7,448,2,7,45,85,,No,,253
2173,"United States",Baltimore,"North America","DACS-IX East",https://www.dacs-ix.com/,Active,,,39.30000,-76.62000,4,0,0,0,0.000000,No,0000-00-00,53,448,85,100,611,65,https://www.dacs-ix.com/locations-and-participation,No,BWI2,254
2186,"United States",Houston,"North America",Houston-IX,http://www.houston-ix.net/,Active,20170700,,29.75000,-95.35000,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.houston-ix.net/participants.html,No,,254
2152,Indonesia,Batam,Asia-Pacific,"Batam Internet Exchange - Batam",https://batamix.net/,Active,20190000,,0.83784,103.77291,4,0,0,0,0.000000,No,0000-00-00,8,448,13,128,611,85,https://bgp.he.net/exchange/BatamIX,No,,253
2276,"United States",Phoenix,"North America","48 IX",https://48ix.net/about,Active,20200000,,33.45070,-112.06840,4,0,0,0,0.000000,No,0000-00-00,53,448,85,100,611,65,https://48ix.net/participants,No,,254
2079,Switzerland,Lupfig,Europe,"4b42 Internet Exchange Point",https://www.4ixp.com/,Active,20180000,0,,,262,0,0,0,0.000000,No,0000-00-00,4,448,1,17,28,175,https://www.4ixp.com/statistics/members,No,,387
2170,"United States",Ashburn,"North America","Gig IX Ashburn",https://gigix.org,Active,20190000,,39.02000,-77.46000,4,0,0,0,0.000000,No,0000-00-00,53,448,85,100,611,65,https://gigix.org/peers.html,No,,254
2037,India,Amaravati,Asia-Pacific,"Amaravati Internet Exchange",https://www.amr-ix.net/,Active,20180517,0,16.57197,80.34896,4,0,0,0,0.000000,No,0000-00-00,16,448,20,128,611,85,https://www.amr-ix.net/members/,No,,253
2038,"United States",Philadelphia,"North America","Philadelphia Internet Exchange",http://phillyix.net/,Active,20180500,0,40.11691,-75.01428,4,0,0,0,0.000000,No,0000-00-00,53,448,85,100,611,65,http://phillyix.net/members/,No,,254
2007,"United States","Las Vegas","North America","Megaport Las Vegas",https://www.megaport.com,Active,0,0,35.99463,-115.11897,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,https://www.megaport.com/services/ix-connected-networks/,No,,254
1850,Australia,Sydney,Asia-Pacific,Pacific-IX,https://www.vocus.com.au/solutions,Active,20110216,0,-33.95000,151.17999,0,0,0,0,0.000000,No,0000-00-00,19,448,25,144,686,85,,No,,253
1945,Argentina,"Buenos Aires","Latin America","CABASE IXP Ruteo Central",http://www.cabase.org.ar,Active,0,0,-34.57000,-58.42000,0,0,0,0,0.000000,Yes,0000-00-00,12,448,29,102,686,75,http://www.cabase.org.ar/ruteo-central/,Yes,AEP,137
1663,Germany,Frankfurt,Europe,"Megaport Frankfurt IX",https://www.megaport.com/,Active,20130408,336113,50.12000,8.68000,109,0,0,0,0.000000,Yes,0000-00-00,16,448,9,45,86,175,,No,,387
2026,Chile,Osorno,"Latin America","PIT Chile Osorno",http://www.pitosorno.cl/,Active,0,0,-40.57370,-73.16915,0,0,0,0,0.000000,No,0000-00-00,4,448,7,102,686,75,,No,,137
2187,"United States",Richmond,"North America",Richmond-IX,http://www.richmond-ix.net,Active,20170700,,37.54070,-77.43600,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.richmond-ix.net/participants.html,No,,254
1812,Belarus,Minsk,Europe,"Belarus National Internet Exchange Point",https://ncot.by/en/services/by-ix/,Active,20200000,0,53.88401,27.45489,3,0,0,0,0.000000,No,0000-00-00,1,448,1,254,642,175,,No,,387
2189,"United States","Las Vegas","North America",Vegas-IX,http://www.vegas-ix.net/,Active,20161000,,35.99463,-115.11897,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.vegas-ix.net/participants.html,No,,254
2270,"United States",Paducah,"North America","Paducah Internet Exchange",https://paducahix.net,Active,,,,,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,https://paducahix.net/participants/,No,,254
2159,Bangladesh,Noakhali,Asia-Pacific,"Noakhali Internet Exchange",http://www.nixbd.net,Active,20190000,,22.82518,91.08219,3,0,0,0,0.000000,No,0000-00-00,2,448,3,136,642,85,http://www.nixbd.net/members/,No,,253
2145,Chad,N'Djamena,Africa,"Tchad Internet Exchange Point ",http://tchadix.td/,Active,,,12.12038,14.98742,0,0,0,0,0.000000,No,0000-00-00,1,448,1,56,686,52,,No,,82
2177,Russia," Barnaul",Europe,SFO-IX,https://sfo-ix.ru/,Active,,,,,121,0,0,0,0.000000,No,0000-00-00,25,448,7,41,79,175,https://sfo-ix.ru/uchastniki.html,No,,387
2131,Spain,Barcelona,Europe,"Equinix Barcelona",https://ix.equinix.com/home/barcelona/,Active,20190000,0,41.28000,2.07000,3,0,0,0,0.000000,No,0000-00-00,6,448,8,254,642,175,,No,,387
2240,"United Kingdom",Douglas,Europe,ManxIX,http://www.manxix.im,Active,20200703,,,,3,0,0,0,0.000000,No,0000-00-00,8,448,14,254,642,175,,No,,387
1917,Morocco,Casablanca,Africa,"Casablanca Internet Exchange",http://www.casix.ma/index-en.html,Active,20191000,0,33.57245,-7.65744,3,0,0,0,0.000000,No,0000-00-00,1,448,1,52,642,52,,No,CMN,82
2031,"United States",Baltimore,"North America","The Baltimore Internet Exchange",https://baltimoreix.net,Active,20180000,0,39.30000,-76.62000,3,0,0,0,0.000000,Yes,0000-00-00,53,448,92,107,642,65,https://baltimoreix.net/participants,Yes,BWI,254
2204,Indonesia,Jakarta,Asia-Pacific,"Cyber 2 Internet Exchange",http://www.cyber2dc.com,Active,,,-6.17444,106.82944,3,0,0,0,0.000000,No,0000-00-00,8,448,15,136,642,85,,No,,253
2188,"United States",Sacramento,"North America",Sacramento-IX,http://www.sacramento-ix.net/,Active,20170700,,38.58543,-121.49255,3,0,0,0,0.000000,No,0000-00-00,53,448,92,107,642,65,http://www.sacramento-ix.net/participants.html,No,,254
1940,Argentina,Tucuman,"Latin America","CABASE IXP Tucuman",https://www.cabase.org.ar/ixp-tucuman/,Active,20151124,0,-27.02088,-66.44136,3,0,0,0,0.000000,No,0000-00-00,12,448,27,97,642,75,https://www.cabase.org.ar/ixp-tucuman/,No,,137
2216,Japan,Osaka,Asia-Pacific,"Equinix Osaka",https://www.equinix.co.jp/,Active,,,34.53000,135.50000,20,0,0,0,0.000000,No,0000-00-00,7,448,10,69,328,85,,No,,253
2227,Netherlands,"The Hague",Europe,"LayerSwitch Internet Exchange",https://lsix.net,Active,,,52.07174,4.23983,66,0,0,0,0.000000,No,0000-00-00,8,448,4,70,148,175,https://lsix.net/connected-networks,No,,387
2285,Uzbekistan,Tashkent,Asia-Pacific,"Science Network Solution IX",https://www.sns-ix.uz,Active,20170922,,41.26670,69.21670,12,0,0,0,0.000000,No,0000-00-00,1,448,2,88,415,85,https://www.sns-ix.uz/assets/pages/members.html,No,,253
2043,Lithuania,Vilnius,Europe,"Lithuanian peering center",http://www.datalogistics.lt/en/node/99,Active,0,0,54.63000,25.28000,28,0,0,0,0.000000,No,0000-00-00,3,448,2,127,271,175,http://www.datalogistics.lt/en/node/99,No,,387
1977,"United Arab Emirates",Fujairah,Europe,"SMARTHUB Internet Exchange",http://www.smarthubix.ae/,Active,20130300,0,25.14363,56.29187,13,0,0,0,0.000000,No,0000-00-00,2,448,2,173,392,175,https://www.smarthubix.ae/en/rd/customerpartner.jsp,No,,387
1942,Argentina,Pilar,"Latin America","CABASE IXP Norte de Gran Buenos Aires",https://www.cabase.org.ar/ixp-gba-zona-norte,Active,20160419,0,-34.49344,-58.98695,13,0,0,0,0.000000,No,0000-00-00,12,448,10,55,392,75,https://www.cabase.org.ar/ixp-gba-zona-norte/,No,,137
1941,Argentina,"Saenz Peña","Latin America","CABASE IXP Saenz Peña",https://www.cabase.org.ar/ixp-saenz-pena/,Active,20160426,0,-34.59915,-58.54120,13,0,0,0,0.000000,No,0000-00-00,12,448,10,55,392,75,https://www.cabase.org.ar/ixp-saenz-pena/,No,,137
1914,Germany,Wuppertal,Europe,"United Peering",https://united-peering.net/,Active,20150910,102,51.25620,7.15080,13,0,0,0,0.000000,Yes,0000-00-00,16,448,21,173,392,175,,Yes,SGE,387
2050,Malaysia,"Johor Bahru",Asia-Pacific,"DE-CIX Johor Bahru, powered by JBIX",https://www.de-cix.net/en/locations/malaysia/johor-bahru,Active,20180000,224574,1.54485,103.63959,12,0,0,0,0.000000,Yes,0000-00-00,2,448,2,88,415,85,http://www.jbix.my/our-participants/,Yes,JHB,253
2256,"United States","Chicago ","North America","DE-CIX Chicago ",https://www.de-cix.net/en/locations/united-states/chicago,Active,,,41.85000,-87.65000,13,0,0,0,0.000000,No,0000-00-00,53,448,58,66,392,65,https://www.de-cix.net/en/locations/united-states/chicago/connected-networks,No,,254
1836,China,"Hong Kong",Asia-Pacific,"BBIX Hong Kong",http://www.bbix.net/en/service/ix/,Active,20141001,0,22.33000,114.18000,27,0,0,0,0.000000,No,0000-00-00,7,448,5,63,277,85,,No,,253
2271,"United States",Fremont,"North America","Amateur Radio Internet Exchange",https://arix.dev,Active,,,37.56283,-122.00044,13,0,0,0,0.000000,No,0000-00-00,53,448,58,66,392,65,https://arix.dev,No,,254
2281,Greece,Thessaloniki,Europe,"Thessaloniki Internet Exchange",https://www.thess-ix.net,Active,20210000,,40.62125,22.91101,13,0,0,0,0.000000,No,0000-00-00,3,448,3,173,392,175,https://www.thess-ix.net/participants/,No,,387
2016,Sweden,Stockholm,Europe,"Equinix Stockholm",https://ix.equinix.com/home/stockholm/,Active,20180000,0,59.33000,18.05000,13,0,0,0,0.000000,No,0000-00-00,13,448,7,173,392,175,,No,,387
1869,"United States",Cheyenne,"North America","Big Horn Fiber",https://www.vcn.com/business/,Active,20130000,0,41.14000,-104.82020,12,0,0,0,0.000000,No,0000-00-00,53,448,61,69,415,65,,No,,254
1893,"United States",Richmond,"North America","DE-CIX Richmond",https://www.de-cix.net/en/locations/united-states/richmond,Active,20150215,233501,37.54070,-77.43600,12,0,0,0,0.000000,Yes,0000-00-00,53,448,61,69,415,65,http://rva-ix.net/participants/,Yes,RIC,254
1815,France,Nantes,Europe,"Ouest IX",http://www.ouestix.fr/,Active,20140402,0,47.21840,-1.55360,10,0,0,0,0.000000,No,0000-00-00,9,448,12,192,442,175,http://www.ouestix.fr/membres/,No,,387
1790,France,Saint-Denis,Europe,"Réunion Internet Exchange",https://www.renater.fr/reunix?lang=en,Active,20060200,0,-20.89070,55.45510,10,0,0,0,0.000000,No,0000-00-00,9,448,12,192,442,175,"https://www.renater.fr/connected-members,579",No,,387
2168,Netherlands,Amsterdam,Europe,"Neutral Internet Exchange 2",https://www.nl-ix.net,Active,,,52.30000,4.77000,10,0,0,0,0.000000,No,0000-00-00,8,448,12,192,442,175,,No,,387
2176,Singapore,Singapore,Asia-Pacific,"Thai-IX Singapore by CS Loxinfo",https://www.cslthai-ix.net,Active,,,1.37000,103.98000,10,0,0,0,0.000000,No,0000-00-00,4,448,6,94,442,85,https://www.cslthai-ix.net/members/,No,,253
2194,Bangladesh,Dhaka,Asia-Pacific,AIX-BD,https://www.aamratechnologies.com/aamra-ix/,Active,,,23.77000,90.38000,10,0,0,0,0.000000,No,0000-00-00,2,448,2,94,442,85,https://www.aamratechnologies.com/ix-members/,No,,253
2200,Finland,Helsinki,Europe,"Equinix Helsinki",https://www.equinix.fi/interconnection-services/internet-exchange/,Active,,,60.17000,25.00000,10,0,0,0,0.000000,No,0000-00-00,5,448,5,192,442,175,,No,,387
1819,Argentina,Resistencia,"Latin America","CABASE IXP Resistencia",,Active,20170217,0,-27.46064,-59.06539,12,0,0,0,0.000000,No,0000-00-00,12,448,12,58,415,75,,No,,137
2174,Thailand,Bangkok,Asia-Pacific,"Thai-IX Bangkok by CS Loxinfo",https://www.cslthai-ix.net,Active,,,13.92000,100.60000,10,0,0,0,0.000000,No,0000-00-00,3,448,3,94,442,85,https://www.cslthai-ix.net/members/,No,,253
1896,Austria,Salzburg,Europe,"Salzburg Internet eXchange",https://www.saix.at/,Active,20150515,1315,47.80000,13.00000,31,0,0,0,0.000000,Yes,2017-09-24,4,448,2,121,258,175,https://www.saix.at/members.html,Yes,SZG,387
1949,Chile,Santiago,"Latin America",SCL-IX,https://www.sclix.cl/,Active,20161028,0,-33.38000,-70.78000,11,0,0,0,0.000000,No,0000-00-00,4,448,4,59,433,75,https://www.sclix.cl/participantes/,No,,137
2160,Romania,Bucharest,Europe,"Romania Commercial Internet Exchange",https://roix.net,Active,20200000,,44.50000,26.13000,12,0,0,0,0.000000,No,0000-00-00,5,448,4,185,415,175,https://roix.net/locations/bucuresti.html,No,,387
2175,Malaysia," Kuala Lumpur",Asia-Pacific,"Thai-IX Malaysia by CS Loxinfo",https://www.cslthai-ix.net,Active,,,,,10,0,0,0,0.000000,No,0000-00-00,2,448,3,94,442,85,https://www.cslthai-ix.net/members/,No,,253
2104,Belgium,Brussels,Europe,"Belgium Internet Exchange",https://belgiumix.net/,Active,20190000,0,50.90000,4.53000,10,0,0,0,0.000000,No,0000-00-00,2,448,2,192,442,175,https://belgiumix.net/current_members/,No,,387
2017,"United Kingdom",Manchester,Europe,"Equinix Manchester",https://ix.equinix.com/home/manchester/,Active,20180000,0,53.35000,-2.27000,13,0,0,0,0.000000,No,0000-00-00,8,448,11,173,392,175,,No,,387
2221,France,Rennes,Europe,BreizhIX,https://www.ix.bzh,Active,,,,,13,0,0,0,0.000000,No,0000-00-00,9,448,10,173,392,175,https://www.ix.bzh/?page_id=31,No,,387
2263,Spain,Barcelona,Europe,"DE-CIX Barcelona",https://www.de-cix.net/en/locations/spain/barcelona,Active,20210901,,41.28000,2.07000,23,0,0,0,0.000000,No,0000-00-00,6,448,5,144,308,175,https://www.de-cix.net/en/locations/barcelona/connected-networks,No,,387
2272,Netherlands,Amsterdam,Europe,"Hamro Internet Exchange - Amsterdam",,Active,,,52.30000,4.77000,16,0,0,0,0.000000,No,0000-00-00,8,448,11,159,356,175,https://ix.hamro.net,No,,387
1526,Cambodia,"Phnom Penh",Asia-Pacific,"HTN-Cambodia Internet Exchange",http://www.htnetworks.com.kh/indexs.php?page=htnix,Active,20130000,0,11.55000,104.85000,16,0,0,0,0.000000,No,0000-00-00,2,448,2,78,356,85,,No,,253
1907,"United States",Montgomery,"North America","Montgomery Internet Exchange",HTTP://www.mix-al.net/,Active,20160100,122397,32.34401,-86.38612,17,0,0,0,0.000000,Yes,0000-00-00,53,448,52,58,348,65,http://www.mgmix.net/members.html,Yes,MGM,254
1979,Austria,Innsbruck,Europe,Tirol-IX,http://www.citynet.at/de/Ueber-Uns/Tirol-IX,Active,0,0,47.26286,11.40090,17,0,0,0,0.000000,No,0000-00-00,4,448,3,157,348,175,http://www.citynet.at/Ueber-Uns/Tirol-IX/Teilnehmer,No,,387
1926,China,Beijing,Asia-Pacific,"CNIX China Internet Exchange",HTTP://www.cnix.com.cn/,Active,20150300,0,39.93000,116.28000,17,0,0,0,0.000000,No,0000-00-00,7,448,7,76,348,85,,No,,253
2213,Russia,"Nizhny Novgorod",Europe,"Nizhny Novgorod Internet Exchange",http://ix-nnov.ru/,Active,,,,,15,0,0,0,0.000000,No,0000-00-00,25,448,28,165,367,175,,No,,387
2128,India,Chennai,Asia-Pacific,"DE-CIX Chennai",https://www.de-cix.in/locations/de-cix-chennai,Active,20190000,0,13.07000,80.20000,18,0,0,0,0.000000,No,0000-00-00,16,448,10,75,342,85,,No,,253
1874,"United States","St. George","North America","Southern Utah Peering Regional Network",www.suprnet.net,Active,20060500,724,37.09650,-113.56840,18,0,0,0,0.000000,Yes,0000-00-00,53,448,50,56,342,65,www.suprnet.net,Yes,SGU,254
2068,Nigeria,Lagos,Africa,"West African Internet Exchange",https://www.wafix.net,Active,20181000,0,6.55000,3.35000,20,0,0,0,0.000000,No,0000-00-00,4,448,2,14,328,52,https://www.wafix.net/who-is-peering/,No,,82
2010,India,Chennai,Asia-Pacific,"Extreme IX Chennai",https://extreme-ix.org/,Active,20160623,0,13.07000,80.20000,19,0,0,0,0.000000,No,2020-12-15,16,448,9,74,338,85,,No,,253
1658,France,Paris,Europe,"FR-IX 75",https://www.fr-ix.fr/,Active,20100505,0,48.80000,2.33000,18,0,0,0,0.000000,No,0000-00-00,9,448,8,154,342,175,,No,,387
2219,Cambodia,"Phnom Penh",Asia-Pacific,MekongIX,http://mekongix.net,Active,20200000,,11.55000,104.85000,13,0,0,0,0.000000,No,0000-00-00,2,448,3,84,392,85,,No,,253
2033,Portugal,Lisbon,Europe,"Equinix Lisbon",https://ix.equinix.com/home/lisbon/,Active,20180000,0,38.73000,-9.15000,13,0,0,0,0.000000,No,0000-00-00,3,448,3,173,392,175,,No,,387
1724,"United States","San Jose","North America","Coresite - Any 2 Northern California",http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2,Active,20130000,0,37.33000,-121.88000,24,0,0,0,0.000000,No,0000-00-00,53,448,40,46,292,65,http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2/ANY2-Peering-Participants,No,,254
1667,Germany,Düsseldorf,Europe,"OpenCarrier e.G. Member IX Düsseldorf",https://www.opencarrier.eu/,Active,20070500,0,51.28000,6.76000,23,0,0,0,0.000000,No,0000-00-00,16,448,19,140,298,175,https://www.opencarrier.eu/2-mitglieder.html,No,,387
2158,Indonesia,Denpasar,Asia-Pacific,cloudXchange,https://cloudxchange.id/,Active,20190000,,-8.67251,115.15423,14,0,0,0,0.000000,No,0000-00-00,8,448,8,83,379,85,https://www.peeringdb.com/ix/2737,No,,253
2279,"United Kingdom",London,Europe,"Securebit Internet Exchange - United Kingdom",https://www.securebit.ch/internet/exchange#sites,Active,,,51.48000,-0.45000,15,0,0,0,0.000000,No,0000-00-00,8,448,10,165,367,175,https://www.securebit.ch/internet/exchange#member,No,,387
2045,India,"New Delhi",Asia-Pacific,"ANI Peering Exchange",https://aninetwork.in/aniix/index.html,Active,20180000,0,28.58000,77.20000,15,0,0,0,0.000000,No,0000-00-00,16,448,11,81,367,85,,No,,253
2027,Latvia,Riga,Europe,"MSK-IX Riga",https://www.msk-ix.ru/en/ix/rix,Active,20180000,0,56.97000,24.05000,23,0,0,0,0.000000,No,0000-00-00,3,448,3,140,298,175,https://www.msk-ix.ru/en/members/,No,,387
1723,"United States",Reston,"North America","Coresite - Any 2 NorthEast",http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2,Active,20130000,0,38.95669,-77.34210,23,0,0,0,0.000000,No,0000-00-00,53,448,42,48,298,65,http://www.coresite.com/solutions/interconnection/Peering-Exchanges/ANY2/ANY2-Peering-Participants,No,,254
1670,Germany,Frankfurt,Europe,"OpenCarrier e.G. Member IX Frankfurt",https://www.opencarrier.eu/,Active,20070500,0,50.12000,8.68000,23,0,0,0,0.000000,No,0000-00-00,16,448,19,140,298,175,https://www.opencarrier.eu/2-mitglieder.html,No,,387
1852,Canada,Toronto,"North America","Equinix Toronto",https://www.equinix.com/locations/canada-colocation/toronto-data-center/tr1/,Active,0,0,43.67000,-79.40000,15,0,0,0,0.000000,No,0000-00-00,12,448,8,61,367,65,,No,,254
2273,Italy,Rome,Europe,"Hamro Internet Exchange - Rome",https://ix.hamro.net,Active,,,41.90000,12.45000,6,0,0,0,0.000000,No,0000-00-00,8,448,9,228,558,175,https://ix.hamro.net,No,,387
2003,India,Mumbai,Asia-Pacific,"Bharat IX - Mumbai",https://www.bharatix.net,Active,20171002,0,19.00000,72.80000,10,0,0,0,0.000000,No,0000-00-00,16,448,13,94,442,85,https://www.bharatix.net/who-is-peering/,No,,253
1937,Argentina,"San Luis","Latin America","CABASE IXP San Luis",https://www.cabase.org.ar/nap-san-luis/,Active,20141014,0,-33.90361,-68.37764,7,0,0,0,0.000000,No,0000-00-00,12,448,22,81,526,75,https://www.cabase.org.ar/nap-san-luis/,No,,137
2192,"New Zealand",Christchurch,Asia-Pacific,"New Zealand Internet Exchange Christchurch",https://ix.nz,Active,,,-43.48000,172.55000,7,0,0,0,0.000000,No,0000-00-00,5,448,6,108,526,85,,No,,253
2015,"United Kingdom",London,Europe,"Equinix London"," https://www.equinix.de/services/interconnection-connectivity/internet-exchange/",Active,20180000,0,51.48000,-0.45000,50,0,0,0,0.000000,No,0000-00-00,8,448,5,88,182,175,,No,,387
2014,Germany,Frankfurt,Europe,"Equinix Frankfurt",https://ix.equinix.com/home/,Active,20180000,0,50.12000,8.68000,50,0,0,0,0.000000,No,0000-00-00,16,448,14,88,182,175,,No,,387
1844,Mexico,"Mexico DF","Latin America","Mexico IXP",http://ixp.mx/,Active,20140430,267,19.41894,-99.13408,7,0,0,0,0.000000,Yes,0000-00-00,2,448,1,81,526,75,http://www.ixp.mx/informacion_gral/socios.html,Yes,MEX,137
1873,"United States",Atlanta,"North America","South East Network Access Point",http://www.southeastnap.com/,Active,20120000,0,33.86000,-84.40000,7,0,0,0,0.000000,No,0000-00-00,53,448,75,85,526,65,http://www.southeastnap.com/members/,No,,254
1934,"United Kingdom",Liverpool,Europe,"IX Liverpool",https://www.ixliverpool.net/,Active,20160000,0,53.42003,-3.05093,7,0,0,0,0.000000,No,0000-00-00,8,448,12,220,526,175,http://www.ixliverpool.net/our-members/,No,,387
2228,Japan,Tokyo,Asia-Pacific,"Asia Smart IX [BBIX Asia]",https://www.bbix.net/en/,Active,,,35.55000,139.78000,7,0,0,0,0.000000,No,0000-00-00,7,448,12,108,526,85,,No,,253
2274,France,Pau,Europe,BéarnIX,https://bearnix.stolon.fr,Active,20200601,,,,7,0,0,0,0.000000,No,0000-00-00,9,448,18,220,526,175,https://bearnix.stolon.fr,No,,387
1943,Argentina,"San Salvador de Jujuy","Latin America","CABASE IXP Jujuy",https://www.cabase.org.ar/,Active,20160322,0,-24.20532,-65.37560,7,0,0,0,0.000000,No,0000-00-00,12,448,22,81,526,75,https://www.cabase.org.ar/ixp-jujuy/,No,,137
2117,Germany,Münster,Europe,"Münster Internet Exchange",https://ms-ix.net,Active,20190000,0,51.95000,7.48401,7,0,0,0,0.000000,No,0000-00-00,16,448,24,220,526,175,https://ms-ix.net/members,No,,387
1835,Singapore,Singapore,Asia-Pacific,"BBIX Singapore",HTTP://www.bbix.net/,Active,20141001,0,1.37000,103.98000,47,0,0,0,0.000000,No,0000-00-00,4,448,3,45,195,85,,No,,253
2215,"United States","Oklahoma City","North America","Internet Exchange Oklahoma City",https://www.ix-okc.net/,Active,,,,,7,0,0,0,0.000000,No,0000-00-00,53,448,75,85,526,65,,No,,254
